Match_ID,Date,Sport,Home_Team,Away_Team,Home_Team_Odds,Away_Team_Odds,Draw_Odds,Predicted_Winner,Actual_Winner
M01270,2024-02-22,Football,Debbieborough Wolves,South Laura Eagles,2.31,2.75,1.26,Draw,Draw
M01271,2025-06-06,Tennis,North Richardside Tigers,Cookfort Bears,1.77,,,North Richardside Tigers,North Richardside Tigers
M01272,2025-01-26,Football,Jamesbury Wolves,Lake Kevinberg Lions,2.45,2.39,3.75,Draw,Jamesbury Wolves
M01273,2024-10-09,Baseball,Hoffmanmouth Lions,Leblancberg Bears,4.94,,,Hoffmanmouth Lions,Leblancberg Bears
M01274,2024-12-08,Baseball,West Alexanderburgh Bears,Tracystad Wolves,,1.39,,Tracystad Wolves,Tracystad Wolves
M01275,2025-07-08,Hockey,Jasmineton Tigers,East Tiffany Bears,3.94,1.38,4.96,Draw,Jasmineton Tigers
M01276,2025-03-21,Baseball,Lake Aliciashire Bears,New Doris Wolves,1.21,1.42,,Lake Aliciashire Bears,New Doris Wolves
M01277,2023-10-02,Football,Port Beverly Bears,South Josephview Eagles,4.24,2.13,4.19,Draw,Draw
M01278,2025-02-11,Baseball,Barreraborough Tigers,Candacetown Tigers,2.62,4.46,,Candacetown Tigers,Barreraborough Tigers
M01279,2024-05-08,Hockey,Lake Kelly Bears,Robinmouth Wolves,2.07,4.79,3.55,Lake Kelly Bears,Robinmouth Wolves
M01280,2024-03-30,Baseball,East Wendychester Eagles,Douglasland Bears,3.11,4.15,,East Wendychester Eagles,East Wendychester Eagles
M01281,2025-06-19,Baseball,Port Hannah Bears,North Juliamouth Lions,2.33,4.01,,North Juliamouth Lions,Port Hannah Bears
M01282,2023-10-21,Hockey,North Jason Bears,West Dylan Lions,2.81,1.38,1.65,West Dylan Lions,North Jason Bears
M01283,2024-11-01,Football,Spencerfurt Bears,South William Lions,1.52,3.86,1.55,South William Lions,Spencerfurt Bears
M01284,2025-05-04,Baseball,North Jessicatown Eagles,Ianview Tigers,3.39,1.76,,North Jessicatown Eagles,North Jessicatown Eagles
M01285,2024-08-30,Tennis,Wendymouth Wolves,South Edwinland Eagles,3.77,1.88,,Wendymouth Wolves,South Edwinland Eagles
M01286,2025-01-01,Football,Port Phillip Wolves,West Kevin Wolves,4.43,3.65,4.53,Draw,Draw
M01287,2023-08-12,Baseball,Hunterbury Eagles,Nathanburgh Eagles,1.52,3.38,,Nathanburgh Eagles,Nathanburgh Eagles
M01288,2024-03-21,Baseball,Staceyview Tigers,Rivasport Eagles,1.78,2.22,,Rivasport Eagles,Rivasport Eagles
M01289,2023-08-05,Football,Wagnerfurt Tigers,Barbaraberg Bears,,3.3,3.19,Barbaraberg Bears,Draw
M01290,2024-11-06,Baseball,South Elizabeth Tigers,West Mariehaven Bears,2.69,2.15,,South Elizabeth Tigers,West Mariehaven Bears
M01291,2024-01-08,Basketball,Bradhaven Bears,Brentside Eagles,2.84,2.08,,Brentside Eagles,Bradhaven Bears
M01292,2023-12-22,Hockey,Gregorymouth Tigers,New Nicholasberg Eagles,,,2.99,New Nicholasberg Eagles,Draw
M01293,2024-09-16,Football,South Steven Lions,Jonathanhaven Bears,3.99,4.7,2.5,Draw,South Steven Lions
M01294,2025-04-12,Basketball,Nicolefurt Lions,North Tyler Eagles,,1.83,,Nicolefurt Lions,North Tyler Eagles
M01295,2025-01-31,Baseball,New Jacquelinebury Bears,New Walterside Tigers,3.89,4.57,,New Walterside Tigers,New Jacquelinebury Bears
M01296,2025-04-07,Hockey,Mariaport Tigers,Mariaville Bears,3.88,4.26,3.52,Mariaport Tigers,Draw
M01297,2024-02-12,Football,Tanyaville Lions,North Tiffanyport Eagles,,1.26,2.17,Tanyaville Lions,Draw
M01298,2024-04-03,Hockey,Mcphersonshire Lions,Hernandezton Lions,1.75,3.78,2.56,Draw,Draw
M01299,2025-06-09,Hockey,South Christopher Bears,Gomezville Eagles,1.59,1.98,1.6,South Christopher Bears,South Christopher Bears
M01300,2023-11-24,Football,Port Jasonview Lions,Lake Jefferyville Wolves,4.98,2.29,2.16,Draw,Port Jasonview Lions
M01301,2024-02-19,Hockey,Theresafort Wolves,New Jamie Lions,4.25,1.31,3.33,Draw,New Jamie Lions
M01302,2024-05-07,Hockey,Lake Amandafurt Lions,Johnview Lions,3.31,2.65,3.19,Draw,Johnview Lions
M01303,2025-04-03,Basketball,Williamsbury Eagles,South Shelby Tigers,3.25,2.33,,Williamsbury Eagles,South Shelby Tigers
M01304,2024-02-03,Baseball,West Timothyton Eagles,Leefurt Bears,3.33,4.47,,Leefurt Bears,Leefurt Bears
M01305,2023-08-18,Baseball,Mcguireport Tigers,Wadeborough Lions,1.3,,,Wadeborough Lions,Wadeborough Lions
M01306,2024-01-02,Tennis,Timothyville Bears,Angelafort Eagles,4.72,3.88,,Angelafort Eagles,Timothyville Bears
M01307,2023-08-04,Baseball,West Thomasside Eagles,Christophershire Lions,2.98,3.68,,Christophershire Lions,West Thomasside Eagles
M01308,2024-01-11,Football,Hillshire Eagles,Lake Rhondastad Lions,2.53,4.93,4.51,Draw,Hillshire Eagles
M01309,2024-04-10,Baseball,Hartchester Eagles,West Crystalfort Bears,2.52,1.81,,West Crystalfort Bears,Hartchester Eagles
M01310,2025-03-08,Hockey,Jenniferburgh Tigers,Robinsonhaven Wolves,2.76,4.82,,Robinsonhaven Wolves,Robinsonhaven Wolves
M01311,2023-11-08,Hockey,Theresaland Eagles,Port Alexander Wolves,4.94,2.46,3.61,Theresaland Eagles,Draw
M01312,2025-03-12,Basketball,Duncanmouth Lions,Nelsonside Wolves,2.2,1.81,,Duncanmouth Lions,Nelsonside Wolves
M01313,2023-07-26,Football,Lake Sarahmouth Tigers,Patriciaberg Tigers,3.78,3.85,4.04,Lake Sarahmouth Tigers,Patriciaberg Tigers
M01314,2024-10-29,Basketball,South Sarah Tigers,Mooremouth Bears,4.59,1.97,,South Sarah Tigers,Mooremouth Bears
M01315,2023-07-15,Basketball,New Raymond Eagles,East Nicole Tigers,4.68,4.65,,East Nicole Tigers,East Nicole Tigers
M01316,2023-08-29,Hockey,Victoriaton Wolves,Lake Melissa Tigers,3.4,4.75,3.11,Draw,Victoriaton Wolves
M01317,2024-09-22,Tennis,Port Jack Bears,New Markview Bears,,,,Port Jack Bears,New Markview Bears
M01318,2024-03-15,Basketball,Leeton Wolves,South Jeffrey Tigers,3.16,2.27,,South Jeffrey Tigers,Leeton Wolves
M01319,2024-07-06,Tennis,South Kelly Bears,South Jessicabury Eagles,2.31,2.05,,South Jessicabury Eagles,South Jessicabury Eagles
M01320,2023-08-11,Football,Keithborough Lions,New Shirley Eagles,4.69,,2.4,Draw,Keithborough Lions
M01321,2024-06-28,Football,Blairbury Bears,New Alan Wolves,4.92,4.45,1.45,Draw,Draw
M01322,2024-10-07,Basketball,Caitlinport Bears,Williamhaven Bears,1.76,3.43,,Williamhaven Bears,Caitlinport Bears
M01323,2024-11-01,Football,New Karentown Eagles,East Staceytown Eagles,,1.7,3.04,New Karentown Eagles,New Karentown Eagles
M01324,2025-03-16,Tennis,Josephview Eagles,Erinmouth Eagles,2.17,3.52,,Josephview Eagles,Erinmouth Eagles
M01325,2025-04-22,Tennis,Lake Lauraberg Eagles,West Bobland Wolves,4.63,2.18,,West Bobland Wolves,West Bobland Wolves
M01326,2024-08-12,Football,South Christophershire Eagles,South Anneton Bears,,2.82,3.7,South Anneton Bears,South Christophershire Eagles
M01327,2023-10-04,Baseball,Michelletown Lions,New Lisa Lions,3.09,,,New Lisa Lions,New Lisa Lions
M01328,2024-07-24,Football,Leehaven Eagles,West Ryanburgh Eagles,1.4,2.57,3.89,West Ryanburgh Eagles,Leehaven Eagles
M01329,2024-10-16,Tennis,Francischester Bears,South Matthew Bears,3.19,4.45,,Francischester Bears,Francischester Bears
M01330,2024-03-02,Football,New Laurenside Bears,Martinezbury Lions,3.63,2.74,1.36,New Laurenside Bears,New Laurenside Bears
M01331,2025-07-05,Basketball,Lisabury Lions,Alyssaport Wolves,3.59,,,Alyssaport Wolves,Alyssaport Wolves
M01332,2023-08-26,Football,North Anthony Eagles,New Richardborough Tigers,2.54,,,New Richardborough Tigers,Draw
M01333,2024-06-04,Football,Lake Julia Eagles,Charlesburgh Eagles,2.53,4.6,1.71,Charlesburgh Eagles,Lake Julia Eagles
M01334,2024-06-23,Football,Chenchester Bears,Thomaston Eagles,3.2,1.99,1.51,Thomaston Eagles,Chenchester Bears
M01335,2024-01-04,Basketball,New Alexisstad Eagles,South Christopher Tigers,3.87,3.59,,South Christopher Tigers,New Alexisstad Eagles
M01336,2023-07-27,Football,Paulhaven Bears,Lake Allen Lions,,3.64,4.23,Lake Allen Lions,Lake Allen Lions
M01337,2024-07-05,Baseball,West Lawrenceport Bears,Danielsview Wolves,4.21,4.8,,West Lawrenceport Bears,West Lawrenceport Bears
M01338,2023-10-30,Tennis,East Margaret Eagles,Griffithmouth Eagles,3.96,4.76,,Griffithmouth Eagles,Griffithmouth Eagles
M01339,2024-11-29,Baseball,Johnhaven Eagles,Tamaraport Bears,4.86,,,Tamaraport Bears,Johnhaven Eagles
M01340,2024-04-04,Basketball,New Cassidymouth Tigers,New Diane Wolves,4.7,3.25,,New Diane Wolves,New Cassidymouth Tigers
M01341,2023-09-19,Tennis,Brandonview Bears,Angelatown Lions,3.61,1.96,,Angelatown Lions,Angelatown Lions
M01342,2025-03-21,Basketball,East Todd Wolves,Cassandraton Eagles,2.05,2.59,,East Todd Wolves,Cassandraton Eagles
M01343,2024-12-30,Tennis,North Teresaport Bears,Lake Olivia Lions,4.34,4.6,,Lake Olivia Lions,Lake Olivia Lions
M01344,2023-12-24,Hockey,Nancyville Eagles,South Sonyachester Lions,2.75,3.22,2.02,Nancyville Eagles,Draw
M01345,2024-01-17,Tennis,Brendaview Bears,Port Dawnside Bears,4.05,2.08,,Port Dawnside Bears,Port Dawnside Bears
M01346,2024-11-03,Baseball,South Laura Bears,Sabrinaview Eagles,1.57,,,South Laura Bears,Sabrinaview Eagles
M01347,2023-09-06,Basketball,Odonnellberg Wolves,Jameschester Tigers,1.96,2.91,,Odonnellberg Wolves,Odonnellberg Wolves
M01348,2024-05-15,Hockey,Williamsmouth Bears,New Tanyaville Eagles,3.16,4.43,2.31,Draw,Williamsmouth Bears
M01349,2025-06-13,Baseball,South Taylorview Bears,Willisburgh Tigers,2.41,2.18,,South Taylorview Bears,South Taylorview Bears
M01350,2024-03-13,Hockey,Hughesstad Bears,Acostafurt Tigers,4.98,1.45,4.98,Hughesstad Bears,Hughesstad Bears
M01351,2025-03-16,Basketball,Marymouth Bears,Port Heatherton Lions,4.01,4.59,,Marymouth Bears,Port Heatherton Lions
M01352,2024-12-20,Baseball,East Alexa Tigers,Hopkinsfort Eagles,1.96,1.62,,Hopkinsfort Eagles,East Alexa Tigers
M01353,2023-07-17,Baseball,Jennifertown Tigers,North Dawnside Wolves,1.67,1.34,,North Dawnside Wolves,North Dawnside Wolves
M01354,2024-05-27,Tennis,Lake Benjamin Bears,South Katie Bears,2.43,4.82,,Lake Benjamin Bears,South Katie Bears
M01355,2023-12-21,Baseball,Johnsonview Tigers,Port Johnport Wolves,3.24,3.72,,Johnsonview Tigers,Port Johnport Wolves
M01356,2023-12-02,Football,Maysfort Tigers,Ramirezland Eagles,3.87,4.52,2.04,Maysfort Tigers,Draw
M01357,2024-09-17,Basketball,East Elizabethshire Wolves,Jasonshire Eagles,3.87,1.69,,Jasonshire Eagles,East Elizabethshire Wolves
M01358,2024-06-25,Football,Brianburgh Lions,East Dwayneshire Tigers,3.68,2.97,4.04,Brianburgh Lions,Brianburgh Lions
M01359,2025-03-17,Basketball,Hatfieldton Tigers,North Joshua Tigers,1.61,4.53,,North Joshua Tigers,Hatfieldton Tigers
M01360,2024-12-13,Baseball,Port Brittany Tigers,South Kelly Lions,4.21,4.05,,Port Brittany Tigers,Port Brittany Tigers
M01361,2025-04-01,Baseball,Pittsport Eagles,Yustad Tigers,3.88,4.78,,Yustad Tigers,Yustad Tigers
M01362,2025-05-12,Hockey,East Ricky Bears,Christopherhaven Wolves,4.53,2.21,2.65,Draw,Draw
M01363,2025-04-17,Football,North Anita Lions,Christinabury Wolves,4.48,4.95,3.34,North Anita Lions,Draw
M01364,2025-01-06,Baseball,Port Dominic Bears,East Lisaton Lions,4.38,4.57,,Port Dominic Bears,East Lisaton Lions
M01365,2025-04-25,Tennis,Brewerstad Bears,Isaacview Bears,1.37,2.47,,Brewerstad Bears,Brewerstad Bears
M01366,2023-09-07,Tennis,New Raymond Lions,New Ashleeberg Lions,3.74,4.93,,New Raymond Lions,New Ashleeberg Lions
M01367,2025-06-18,Basketball,Lewisburgh Bears,Lake Kristinbury Tigers,2.32,2.3,,Lewisburgh Bears,Lewisburgh Bears
M01368,2024-02-18,Basketball,Billport Lions,West Catherinemouth Bears,4.24,2.19,,West Catherinemouth Bears,West Catherinemouth Bears
M01369,2024-02-01,Basketball,Andreaside Eagles,Smithborough Lions,3.66,4.23,,Smithborough Lions,Smithborough Lions
